pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,token_position,layer_index,layer,patch_site,patch_kind,baseline_happy_happy_token_logprob,baseline_happy_sad_token_logprob,baseline_sad_happy_token_logprob,baseline_sad_sad_token_logprob,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_token_logprob,patched_happy_target_sad_token_logprob,patched_sad_target_happy_token_logprob,patched_sad_target_sad_token_logprob,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0005,02,01,02,01,pair_0005_happy,pair_0005_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.200847625732422,-29.897205352783203,-19.139528274536133,-29.813091278076172,10.696357727050781,10.673563003540039,-19.240412,-29.575417,-19.087091,-30.144096,10.335005,11.057005,0.36135292053222656,0.3834419250488281,0.37239742279052734,True,True,
pair_0005,02,01,02,01,pair_0005_happy,pair_0005_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.682010650634766,-10.456222534179688,-13.701018333435059,-10.606983184814453,-3.225788116455078,-3.0940351486206055,-13.691256,-10.543461,-13.69191,-10.519364,-3.1477947,-3.1725454,-0.07799339294433594,-0.07851028442382812,-0.07825183868408203,False,False,
pair_0006,02,02,01,01,pair_0006_happy,pair_0006_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.627517700195312,-30.507896423339844,-19.62606430053711,-30.690168380737305,10.880378723144531,11.064104080200195,-19.628317,-30.470171,-19.62448,-30.709045,10.841854,11.084566,0.038524627685546875,0.0204620361328125,0.029493331909179688,True,True,
pair_0006,02,02,01,01,pair_0006_happy,pair_0006_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.699013710021973,-10.099833488464355,-13.644807815551758,-10.082664489746094,-3.599180221557617,-3.562143325805664,-13.685445,-9.898522,-13.657325,-10.277775,-3.7869225,-3.37955,0.1877422332763672,0.18259334564208984,0.18516778945922852,True,True,
pair_0007,02,02,02,01,pair_0007_happy,pair_0007_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.589366912841797,-30.643306732177734,-19.689207077026367,-31.20589256286621,11.053939819335938,11.516685485839844,-19.610157,-30.554398,-19.66946,-31.270922,10.944241,11.601461,0.10969924926757812,0.08477592468261719,0.09723758697509766,True,True,
pair_0007,02,02,02,01,pair_0007_happy,pair_0007_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.67584228515625,-10.17601490020752,-13.62759780883789,-10.114803314208984,-3.4998273849487305,-3.5127944946289062,-13.67747,-10.024578,-13.625389,-10.250387,-3.652892,-3.375002,0.15306472778320312,0.13779258728027344,0.14542865753173828,True,True,
pair_0008,03,01,01,01,pair_0008_happy,pair_0008_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.42702293395996,-29.7170352935791,-19.154647827148438,-30.014280319213867,10.29001235961914,10.85963249206543,-19.383972,-29.642479,-19.177492,-30.104523,10.258507,10.927031,0.031505584716796875,0.0673980712890625,0.04945182800292969,True,True,
pair_0008,03,01,01,01,pair_0008_happy,pair_0008_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.811239242553711,-10.44350814819336,-13.716691970825195,-10.509063720703125,-3.3677310943603516,-3.2076282501220703,-13.8275795,-10.543473,-13.697989,-10.387156,-3.2841063,-3.310834,-0.08362483978271484,-0.10320568084716797,-0.0934152603149414,False,False,
pair_0009,03,01,02,01,pair_0009_happy,pair_0009_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.118282318115234,-29.827682495117188,-19.180814743041992,-30.112947463989258,10.709400177001953,10.932132720947266,-19.071468,-29.804405,-19.227337,-30.128807,10.732937,10.90147,-0.02353668212890625,-0.03066253662109375,-0.027099609375,False,False,
pair_0009,03,01,02,01,pair_0009_happy,pair_0009_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.71928596496582,-10.345026969909668,-13.721864700317383,-10.504993438720703,-3.3742589950561523,-3.2168712615966797,-13.6966715,-10.468903,-13.74447,-10.387,-3.227769,-3.3574696,-0.14649009704589844,-0.14059829711914062,-0.14354419708251953,False,False,
pair_0010,03,02,01,01,pair_0010_happy,pair_0010_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.6313533782959,-30.88182830810547,-19.578269958496094,-30.9395694732666,11.25047492980957,11.361299514770508,-19.65063,-30.780529,-19.565056,-31.03648,11.129898,11.471424,0.12057685852050781,0.11012458801269531,0.11535072326660156,True,True,
pair_0010,03,02,01,01,pair_0010_happy,pair_0010_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.707137107849121,-10.180642127990723,-13.649555206298828,-10.063980102539062,-3.5264949798583984,-3.5855751037597656,-13.714787,-10.1729355,-13.641922,-10.073245,-3.541851,-3.568677,0.015356063842773438,0.016898155212402344,0.01612710952758789,True,True,
pair_0011,03,02,02,01,pair_0011_happy,pair_0011_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.558292388916016,-30.97720718383789,-19.496843338012695,-31.281461715698242,11.418914794921875,11.784618377685547,-19.541956,-30.763954,-19.518059,-31.509567,11.221998,11.9915085,0.1969165802001953,0.20689010620117188,0.2019033432006836,True,True,
pair_0011,03,02,02,01,pair_0011_happy,pair_0011_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.683303833007812,-10.19591999053955,-13.681233406066895,-10.159494400024414,-3.4873838424682617,-3.5217390060424805,-13.710136,-10.167282,-13.653872,-10.187815,-3.5428543,-3.4660568,0.05547046661376953,0.05568218231201172,0.055576324462890625,True,True,
pair_0012,04,01,01,01,pair_0012_happy,pair_0012_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.063037872314453,-29.82964515686035,-19.159326553344727,-29.902172088623047,10.766607284545898,10.74284553527832,-19.139713,-29.854313,-19.086279,-29.927572,10.7146,10.841293,0.05200767517089844,0.09844779968261719,0.07522773742675781,True,True,
pair_0012,04,01,01,01,pair_0012_happy,pair_0012_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.664373397827148,-10.40296745300293,-13.751678466796875,-10.508042335510254,-3.2614059448242188,-3.243636131286621,-13.645048,-10.473906,-13.770104,-10.454465,-3.1711426,-3.3156395,-0.09026336669921875,-0.07200336456298828,-0.08113336563110352,False,False,
pair_0013,04,01,02,01,pair_0013_happy,pair_0013_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.248916625976562,-29.84681510925293,-19.249549865722656,-29.954227447509766,10.597898483276367,10.70467758178711,-19.20372,-29.912088,-19.295622,-29.89708,10.708368,10.601458,-0.11046981811523438,-0.10321998596191406,-0.10684490203857422,False,False,
pair_0013,04,01,02,01,pair_0013_happy,pair_0013_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.700850486755371,-10.30609130859375,-13.664071083068848,-10.5137939453125,-3.394759178161621,-3.1502771377563477,-13.686282,-10.334034,-13.678024,-10.488692,-3.3522482,-3.189332,-0.042510986328125,-0.03905487060546875,-0.040782928466796875,False,False,
pair_0014,04,02,01,01,pair_0014_happy,pair_0014_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.542516708374023,-30.458480834960938,-19.34636878967285,-31.05355453491211,10.915964126586914,11.707185745239258,-19.576841,-30.595697,-19.316973,-30.897146,11.018856,11.5801735,-0.10289192199707031,-0.1270122528076172,-0.11495208740234375,False,False,
pair_0014,04,02,01,01,pair_0014_happy,pair_0014_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.687854766845703,-10.039693832397461,-13.647011756896973,-9.850208282470703,-3.648160934448242,-3.7968034744262695,-13.676807,-10.058851,-13.658474,-9.832836,-3.6179562,-3.8256378,-0.03020477294921875,-0.02883434295654297,-0.02951955795288086,False,False,
pair_0015,04,02,02,01,pair_0015_happy,pair_0015_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.594221115112305,-30.316932678222656,-19.73418426513672,-30.76753044128418,10.722711563110352,11.033346176147461,-19.683512,-30.365757,-19.640703,-30.718132,10.682245,11.077429,0.04046630859375,0.0440826416015625,0.04227447509765625,True,True,
pair_0015,04,02,02,01,pair_0015_happy,pair_0015_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.739975929260254,-10.175956726074219,-13.678009033203125,-10.192514419555664,-3.564019203186035,-3.485494613647461,-13.739055,-10.038649,-13.678402,-10.328689,-3.700406,-3.3497133,0.13638687133789062,0.13578128814697266,0.13608407974243164,True,True,
pair_0016,05,01,01,01,pair_0016_happy,pair_0016_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.203521728515625,-29.585399627685547,-19.347688674926758,-30.269102096557617,10.381877899169922,10.92141342163086,-19.201958,-30.014128,-19.337461,-29.858854,10.81217,10.521393,-0.43029212951660156,-0.4000205993652344,-0.41515636444091797,False,False,
pair_0016,05,01,01,01,pair_0016_happy,pair_0016_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.689872741699219,-10.459577560424805,-13.628690719604492,-10.406251907348633,-3.230295181274414,-3.2224388122558594,-13.592667,-10.3071785,-13.725021,-10.547833,-3.2854881,-3.177188,0.05519294738769531,0.045250892639160156,0.050221920013427734,True,True,
pair_0017,05,01,02,01,pair_0017_happy,pair_0017_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.27762222290039,-30.09341049194336,-19.115493774414062,-29.60315704345703,10.815788269042969,10.487663269042969,-19.184837,-30.002562,-19.215572,-29.6896,10.817724,10.474028,-0.0019359588623046875,-0.013635635375976562,-0.007785797119140625,False,False,
pair_0017,05,01,02,01,pair_0017_happy,pair_0017_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.781604766845703,-10.574251174926758,-13.654045104980469,-10.585716247558594,-3.2073535919189453,-3.068328857421875,-13.755535,-10.614846,-13.681226,-10.531648,-3.140689,-3.149578,-0.0666646957397461,-0.08124923706054688,-0.07395696640014648,False,False,
pair_0018,05,02,01,01,pair_0018_happy,pair_0018_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.567913055419922,-30.894155502319336,-19.4138126373291,-31.229393005371094,11.326242446899414,11.815580368041992,-19.579245,-30.837185,-19.411736,-31.298658,11.25794,11.886923,0.06830215454101562,0.07134246826171875,0.06982231140136719,True,True,
pair_0018,05,02,01,01,pair_0018_happy,pair_0018_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.747832298278809,-10.140518188476562,-13.664533615112305,-10.28322696685791,-3.607314109802246,-3.3813066482543945,-13.72529,-10.166868,-13.686178,-10.250615,-3.558422,-3.435563,-0.04889202117919922,-0.054256439208984375,-0.0515742301940918,False,False,
pair_0019,05,02,02,01,pair_0019_happy,pair_0019_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.56353759765625,-30.714632034301758,-19.620054244995117,-30.619495391845703,11.151094436645508,10.999441146850586,-19.587654,-30.60456,-19.575436,-30.720297,11.016907,11.144861,0.1341876983642578,0.14542007446289062,0.13980388641357422,True,True,
pair_0019,05,02,02,01,pair_0019_happy,pair_0019_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.613736152648926,-10.176963806152344,-13.693086624145508,-10.024197578430176,-3.436772346496582,-3.668889045715332,-13.637632,-10.184411,-13.667975,-10.02234,-3.4532213,-3.6456356,0.016448974609375,0.023253440856933594,0.019851207733154297,True,True,
pair_0020,06,01,01,01,pair_0020_happy,pair_0020_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.231670379638672,-29.744647979736328,-19.27033233642578,-29.853639602661133,10.512977600097656,10.583307266235352,-19.230185,-29.683477,-19.27191,-29.916477,10.453293,10.6445675,0.05968475341796875,0.061260223388671875,0.06047248840332031,True,True,
pair_0020,06,01,01,01,pair_0020_happy,pair_0020_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.70492172241211,-10.517678260803223,-13.690788269042969,-10.426706314086914,-3.1872434616088867,-3.2640819549560547,-13.671823,-10.523396,-13.723739,-10.417578,-3.148427,-3.306161,-0.03881645202636719,-0.04207897186279297,-0.04044771194458008,False,False,
pair_0021,06,01,02,01,pair_0021_happy,pair_0021_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.180561065673828,-29.839807510375977,-19.187440872192383,-30.137062072753906,10.659246444702148,10.949621200561523,-19.168386,-29.963964,-19.206427,-30.014904,10.795578,10.808477,-0.13633155822753906,-0.141143798828125,-0.13873767852783203,False,False,
pair_0021,06,01,02,01,pair_0021_happy,pair_0021_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.763311386108398,-10.538237571716309,-13.719725608825684,-10.517411231994629,-3.22507381439209,-3.2023143768310547,-13.745464,-10.501124,-13.737178,-10.559096,-3.24434,-3.1780815,0.019266128540039062,0.024232864379882812,0.021749496459960938,True,True,
pair_0022,06,02,01,01,pair_0022_happy,pair_0022_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.799043655395508,-30.966384887695312,-19.46347999572754,-30.94921875,11.167341232299805,11.485738754272461,-19.815096,-30.88864,-19.450853,-31.02547,11.073544,11.574617,0.09379768371582031,0.08887863159179688,0.0913381576538086,True,True,
pair_0022,06,02,01,01,pair_0022_happy,pair_0022_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.661470413208008,-10.139159202575684,-13.648798942565918,-9.972356796264648,-3.522311210632324,-3.6764421463012695,-13.662036,-10.090116,-13.648264,-10.028018,-3.5719204,-3.620246,0.04960918426513672,0.05619621276855469,0.0529026985168457,True,True,
pair_0023,06,02,02,01,pair_0023_happy,pair_0023_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.727088928222656,-31.29671287536621,-19.580244064331055,-31.281143188476562,11.569623947143555,11.700899124145508,-19.740015,-31.242512,-19.56921,-31.342304,11.502497,11.773094,0.06712722778320312,0.07219505310058594,0.06966114044189453,True,True,
pair_0023,06,02,02,01,pair_0023_happy,pair_0023_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.661134719848633,-10.065292358398438,-13.689208984375,-10.029577255249023,-3.5958423614501953,-3.6596317291259766,-13.649069,-10.008257,-13.701839,-10.093354,-3.640812,-3.6084852,0.04496955871582031,0.051146507263183594,0.04805803298950195,True,True,
pair_0024,07,01,01,01,pair_0024_happy,pair_0024_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.16484832763672,-30.24891471862793,-19.306053161621094,-30.161773681640625,11.084066390991211,10.855720520019531,-19.310778,-30.412077,-19.142616,-29.974884,11.101299,10.832268,-0.017232894897460938,-0.0234527587890625,-0.02034282684326172,False,False,
pair_0024,07,01,01,01,pair_0024_happy,pair_0024_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.658029556274414,-10.282907485961914,-13.695832252502441,-10.378266334533691,-3.3751220703125,-3.31756591796875,-13.713252,-10.297813,-13.640053,-10.333628,-3.4154387,-3.306425,0.04031658172607422,0.011140823364257812,0.025728702545166016,True,True,
pair_0025,07,01,02,01,pair_0025_happy,pair_0025_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.296524047851562,-29.604045867919922,-19.182828903198242,-29.572874069213867,10.30752182006836,10.390045166015625,-19.311445,-29.690392,-19.167336,-29.490223,10.378946,10.322887,-0.07142448425292969,-0.06715774536132812,-0.0692911148071289,False,False,
