pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,experiment_type,schedule_id,initial_patch_layer,restore_layer,clamp_end_layer,schedule_entries,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0010,03,02,01,01,pair_0010_happy,pair_0010_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.3384895324707,-41.062469482421875,-33.22782516479492,-41.00354766845703,7.723979949951172,7.775722503662109,-33.36541748046875,-40.95346450805664,-33.20697784423828,-41.10972595214844,7.588047027587891,7.902748107910156,0.13593292236328125,0.12702560424804688,0.13147926330566406,True,True,
pair_0011,03,02,02,01,pair_0011_happy,pair_0011_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.24159622192383,-41.173126220703125,-33.178077697753906,-41.440956115722656,7.931529998779297,8.26287841796875,-33.25209045410156,-40.931236267089844,-33.17192840576172,-41.69738006591797,7.679145812988281,8.52545166015625,0.2523841857910156,0.2625732421875,0.2574787139892578,True,True,
pair_0012,04,01,01,01,pair_0012_happy,pair_0012_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.72740936279297,-40.23261260986328,-32.91100311279297,-40.410213470458984,7.5052032470703125,7.499210357666016,-32.784759521484375,-40.328216552734375,-32.85638427734375,-40.38203811645508,7.54345703125,7.525653839111328,-0.0382537841796875,0.0264434814453125,-0.0059051513671875,False,True,
pair_0013,04,01,02,01,pair_0013_happy,pair_0013_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.94976806640625,-40.15290832519531,-32.91361999511719,-40.468021392822266,7.2031402587890625,7.554401397705078,-32.8900032043457,-40.246124267578125,-32.97364807128906,-40.385772705078125,7.356121063232422,7.4121246337890625,-0.15298080444335938,-0.14227676391601562,-0.1476287841796875,False,False,
pair_0014,04,02,01,01,pair_0014_happy,pair_0014_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.230369567871094,-40.49817657470703,-32.99338150024414,-40.90376281738281,7.2678070068359375,7.910381317138672,-33.25364685058594,-40.65454864501953,-32.97544860839844,-40.72998046875,7.400901794433594,7.7545318603515625,-0.13309478759765625,-0.15584945678710938,-0.1444721221923828,False,False,
pair_0015,04,02,02,01,pair_0015_happy,pair_0015_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.334197998046875,-40.492889404296875,-33.412193298339844,-40.960044860839844,7.15869140625,7.5478515625,-33.42256546020508,-40.40440368652344,-33.31910705566406,-41.04682159423828,6.981838226318359,7.727714538574219,0.17685317993164062,0.17986297607421875,0.1783580780029297,True,True,
pair_0016,05,01,01,01,pair_0016_happy,pair_0016_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.893394470214844,-40.04497528076172,-32.97637939453125,-40.67535400390625,7.151580810546875,7.698974609375,-32.79462432861328,-40.32130432128906,-33.06248474121094,-40.40668869018555,7.526679992675781,7.344203948974609,-0.37509918212890625,-0.3547706604003906,-0.36493492126464844,False,False,
pair_0017,05,01,02,01,pair_0017_happy,pair_0017_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.059226989746094,-40.66766357421875,-32.76953887939453,-40.188873291015625,7.608436584472656,7.419334411621094,-32.940372467041016,-40.617408752441406,-32.89679718017578,-40.221248626708984,7.677036285400391,7.324451446533203,-0.06859970092773438,-0.09488296508789062,-0.0817413330078125,False,False,
pair_0018,05,02,01,01,pair_0018_happy,pair_0018_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.31574630737305,-41.03467559814453,-33.078346252441406,-41.51261901855469,7.718929290771484,8.434272766113281,-33.304534912109375,-41.004051208496094,-33.09791564941406,-41.54927444458008,7.699516296386719,8.451358795166016,0.019412994384765625,0.017086029052734375,0.01824951171875,True,True,
pair_0019,05,02,02,01,pair_0019_happy,pair_0019_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.17727279663086,-40.89159393310547,-33.313140869140625,-40.64369201660156,7.714321136474609,7.3305511474609375,-33.22528839111328,-40.788970947265625,-33.243412017822266,-40.742637634277344,7.563682556152344,7.499225616455078,0.15063858032226562,0.16867446899414062,0.15965652465820312,True,True,
pair_0020,06,01,01,01,pair_0020_happy,pair_0020_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.93659210205078,-40.262325286865234,-32.96112060546875,-40.28034591674805,7.325733184814453,7.319225311279297,-32.902008056640625,-40.206871032714844,-32.99564743041992,-40.33405303955078,7.304862976074219,7.338405609130859,0.020870208740234375,0.0191802978515625,0.020025253295898438,True,True,
pair_0021,06,01,02,01,pair_0021_happy,pair_0021_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.943870544433594,-40.37804412841797,-32.90716552734375,-40.65447235107422,7.434173583984375,7.747306823730469,-32.913848876953125,-40.465087890625,-32.943603515625,-40.57400131225586,7.551239013671875,7.630397796630859,-0.1170654296875,-0.11690902709960938,-0.11698722839355469,False,False,
pair_0022,06,02,01,01,pair_0022_happy,pair_0022_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.460514068603516,-41.10554504394531,-33.11227798461914,-40.92157745361328,7.645030975341797,7.809299468994141,-33.47713088989258,-40.978755950927734,-33.099117279052734,-41.053489685058594,7.501625061035156,7.954372406005859,0.14340591430664062,0.14507293701171875,0.1442394256591797,True,True,
pair_0023,06,02,02,01,pair_0023_happy,pair_0023_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.388221740722656,-41.36200714111328,-33.26945495605469,-41.31072235107422,7.973785400390625,8.041267395019531,-33.38908386230469,-41.250770568847656,-33.27104949951172,-41.4356575012207,7.861686706542969,8.164608001708984,0.11209869384765625,0.12334060668945312,0.11771965026855469,True,True,
pair_0024,07,01,01,01,pair_0024_happy,pair_0024_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.8228759765625,-40.531822204589844,-33.00188446044922,-40.5400390625,7.708946228027344,7.538154602050781,-33.02402877807617,-40.70989227294922,-32.78266906738281,-40.308509826660156,7.685863494873047,7.525840759277344,0.023082733154296875,-0.0123138427734375,0.0053844451904296875,True,False,
pair_0025,07,01,02,01,pair_0025_happy,pair_0025_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.9761848449707,-39.93648910522461,-32.880836486816406,-40.105735778808594,6.960304260253906,7.2248992919921875,-32.98405456542969,-40.16318130493164,-32.871482849121094,-39.86604690551758,7.179126739501953,6.994564056396484,-0.21882247924804688,-0.23033523559570312,-0.224578857421875,False,False,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.22462463378906,-40.85307312011719,-33.27455520629883,-41.208255767822266,7.628448486328125,7.9337005615234375,-33.251094818115234,-40.71261978149414,-33.24810791015625,-41.367027282714844,7.461524963378906,8.118919372558594,0.16692352294921875,0.18521881103515625,0.1760711669921875,True,True,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.22462463378906,-40.85307312011719,-33.074249267578125,-40.69562530517578,7.628448486328125,7.621376037597656,-33.19152069091797,-40.612274169921875,-33.0935173034668,-40.968170166015625,7.420753479003906,7.874652862548828,0.20769500732421875,0.2532768249511719,0.2304859161376953,True,True,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.84352111816406,-40.87052536010742,-32.99875259399414,-40.19209289550781,8.02700424194336,7.193340301513672,-32.769248962402344,-40.709590911865234,-33.071983337402344,-40.39564514160156,7.940341949462891,7.323661804199219,0.08666229248046875,0.13032150268554688,0.10849189758300781,True,True,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.813419342041016,-40.48582458496094,-31.81317901611328,-40.74665069580078,7.672405242919922,8.9334716796875,-32.714080810546875,-40.69495391845703,-31.883930206298828,-40.53764343261719,7.980873107910156,8.65371322631836,-0.3084678649902344,-0.2797584533691406,-0.2941131591796875,False,False,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.29847717285156,-40.283477783203125,-32.69920349121094,-42.30854415893555,6.9850006103515625,9.60934066772461,-33.30348205566406,-40.02404022216797,-32.71022033691406,-42.35860824584961,6.720558166503906,9.648387908935547,0.26444244384765625,0.0390472412109375,0.15174484252929688,True,True,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.37982177734375,-40.7568359375,-33.26905059814453,-40.49513244628906,7.37701416015625,7.226081848144531,-33.42387390136719,-40.31925964355469,-33.22880935668945,-40.83482360839844,6.8953857421875,7.606014251708984,0.48162841796875,0.3799324035644531,0.43078041076660156,True,True,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.729461669921875,-40.954811096191406,-32.50407409667969,-39.84821319580078,8.225349426269531,7.344139099121094,-32.80852508544922,-40.7112922668457,-32.43670654296875,-40.077491760253906,7.902767181396484,7.640785217285156,0.3225822448730469,0.2966461181640625,0.3096141815185547,True,True,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.41819763183594,-41.43172836303711,-32.3071174621582,-40.70934295654297,9.013530731201172,8.402225494384766,-32.63470458984375,-41.43305206298828,-32.13160705566406,-40.82682800292969,8.798347473144531,8.695220947265625,0.21518325805664062,0.2929954528808594,0.25408935546875,True,True,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.84454345703125,-40.36152267456055,-32.80069351196289,-41.139930725097656,7.516979217529297,8.339237213134766,-32.91501235961914,-40.34498596191406,-32.727935791015625,-41.10342788696289,7.429973602294922,8.375492095947266,0.087005615234375,0.0362548828125,0.0616302490234375,True,True,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.14391326904297,-41.451942443847656,-33.04698944091797,-41.80598449707031,8.308029174804688,8.758995056152344,-33.16251754760742,-41.32469177246094,-33.01788330078125,-41.87745666503906,8.162174224853516,8.859573364257812,0.14585494995117188,0.10057830810546875,0.12321662902832031,True,True,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.00770568847656,-40.52838897705078,-32.91501998901367,-39.869049072265625,7.520683288574219,6.954029083251953,-32.99927520751953,-40.56513595581055,-32.90159606933594,-39.83311462402344,7.565860748291016,6.9315185546875,-0.045177459716796875,-0.022510528564453125,-0.033843994140625,False,False,
pair_0037,10,01,02,01,pair_0037_happy,pair_0037_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-32.8964958190918,-40.39769744873047,-33.19541549682617,-40.359249114990234,7.501201629638672,7.1638336181640625,-32.926856994628906,-40.437889099121094,-33.167057037353516,-40.32195281982422,7.5110321044921875,7.154895782470703,-0.009830474853515625,-0.008937835693359375,-0.0093841552734375,False,False,
pair_0038,10,02,01,01,pair_0038_happy,pair_0038_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.263397216796875,-42.730247497558594,-33.564453125,-40.99468231201172,9.466850280761719,7.430229187011719,-33.11052703857422,-42.37410354614258,-33.792579650878906,-41.17592239379883,9.26357650756836,7.383342742919922,0.20327377319335938,-0.046886444091796875,0.07819366455078125,True,False,
pair_0039,10,02,02,01,pair_0039_happy,pair_0039_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.24170684814453,-40.9087028503418,-33.1529655456543,-40.888458251953125,7.666996002197266,7.735492706298828,-33.2905387878418,-40.34417724609375,-33.095184326171875,-41.3837776184082,7.053638458251953,8.288593292236328,0.6133575439453125,0.5531005859375,0.5832290649414062,True,True,
pair_0040,11,01,01,01,pair_0040_happy,pair_0040_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_no_restore,17,,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""}]",post_decoder_block_output,audio_tokens,-33.14476013183594,-40.51000213623047,-32.63164138793945,-40.654747009277344,7.365242004394531,8.02310562133789,-33.02936935424805,-40.54261779785156,-32.75564956665039,-40.69525146484375,7.513248443603516,7.939601898193359,-0.14800643920898438,-0.08350372314453125,-0.11575508117675781,False,False,
