pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,experiment_type,schedule_id,initial_patch_layer,restore_layer,clamp_end_layer,schedule_entries,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0010,03,02,01,01,pair_0010_happy,pair_0010_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.3384895324707,-41.062469482421875,-33.22782516479492,-41.00354766845703,7.723979949951172,7.775722503662109,-33.34702682495117,-41.04768753051758,-33.22234344482422,-41.014747619628906,7.700660705566406,7.7924041748046875,0.023319244384765625,0.016681671142578125,0.020000457763671875,True,True,
pair_0011,03,02,02,01,pair_0011_happy,pair_0011_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.24159622192383,-41.173126220703125,-33.178077697753906,-41.440956115722656,7.931529998779297,8.26287841796875,-33.25436019897461,-41.17391586303711,-33.167049407958984,-41.4185676574707,7.9195556640625,8.251518249511719,0.011974334716796875,-0.01136016845703125,0.0003070831298828125,True,False,
pair_0012,04,01,01,01,pair_0012_happy,pair_0012_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.72740936279297,-40.23261260986328,-32.91100311279297,-40.410213470458984,7.5052032470703125,7.499210357666016,-32.78827667236328,-40.13507843017578,-32.85387420654297,-40.557552337646484,7.3468017578125,7.703678131103516,0.1584014892578125,0.2044677734375,0.18143463134765625,True,True,
pair_0013,04,01,02,01,pair_0013_happy,pair_0013_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.94976806640625,-40.15290832519531,-32.91361999511719,-40.468021392822266,7.2031402587890625,7.554401397705078,-32.96292495727539,-40.21421813964844,-32.90016174316406,-40.421566009521484,7.251293182373047,7.521404266357422,-0.048152923583984375,-0.03299713134765625,-0.04057502746582031,False,False,
pair_0014,04,02,01,01,pair_0014_happy,pair_0014_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.230369567871094,-40.49817657470703,-32.99338150024414,-40.90376281738281,7.2678070068359375,7.910381317138672,-33.20648956298828,-40.49078369140625,-33.02294158935547,-40.89683532714844,7.284294128417969,7.873893737792969,-0.01648712158203125,-0.036487579345703125,-0.026487350463867188,False,False,
pair_0015,04,02,02,01,pair_0015_happy,pair_0015_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.334197998046875,-40.492889404296875,-33.412193298339844,-40.960044860839844,7.15869140625,7.5478515625,-33.34398651123047,-40.433998107910156,-33.39775848388672,-41.02474594116211,7.0900115966796875,7.626987457275391,0.0686798095703125,0.07913589477539062,0.07390785217285156,True,True,
pair_0016,05,01,01,01,pair_0016_happy,pair_0016_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.893394470214844,-40.04497528076172,-32.97637939453125,-40.67535400390625,7.151580810546875,7.698974609375,-32.91703414916992,-40.09093475341797,-32.94721984863281,-40.606361389160156,7.173900604248047,7.659141540527344,-0.022319793701171875,-0.03983306884765625,-0.031076431274414062,False,False,
pair_0017,05,01,02,01,pair_0017_happy,pair_0017_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.059226989746094,-40.66766357421875,-32.76953887939453,-40.188873291015625,7.608436584472656,7.419334411621094,-32.961605072021484,-40.608055114746094,-32.87071990966797,-40.23664093017578,7.646450042724609,7.3659210205078125,-0.038013458251953125,-0.05341339111328125,-0.04571342468261719,False,False,
pair_0018,05,02,01,01,pair_0018_happy,pair_0018_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.31574630737305,-41.03467559814453,-33.078346252441406,-41.51261901855469,7.718929290771484,8.434272766113281,-33.32383728027344,-40.97496032714844,-33.07501220703125,-41.58180236816406,7.651123046875,8.506790161132812,0.06780624389648438,0.07251739501953125,0.07016181945800781,True,True,
pair_0019,05,02,02,01,pair_0019_happy,pair_0019_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.17727279663086,-40.89159393310547,-33.313140869140625,-40.64369201660156,7.714321136474609,7.3305511474609375,-33.21256637573242,-40.7836799621582,-33.26416015625,-40.74839401245117,7.571113586425781,7.484233856201172,0.14320755004882812,0.15368270874023438,0.14844512939453125,True,True,
pair_0020,06,01,01,01,pair_0020_happy,pair_0020_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.93659210205078,-40.262325286865234,-32.96112060546875,-40.28034591674805,7.325733184814453,7.319225311279297,-32.884742736816406,-40.35138702392578,-33.010215759277344,-40.18828582763672,7.466644287109375,7.178070068359375,-0.14091110229492188,-0.14115524291992188,-0.14103317260742188,False,False,
pair_0021,06,01,02,01,pair_0021_happy,pair_0021_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.943870544433594,-40.37804412841797,-32.90716552734375,-40.65447235107422,7.434173583984375,7.747306823730469,-32.90084457397461,-40.2857551574707,-32.95690155029297,-40.738006591796875,7.384910583496094,7.781105041503906,0.04926300048828125,0.0337982177734375,0.041530609130859375,True,True,
pair_0022,06,02,01,01,pair_0022_happy,pair_0022_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.460514068603516,-41.10554504394531,-33.11227798461914,-40.92157745361328,7.645030975341797,7.809299468994141,-33.48687744140625,-41.00965118408203,-33.08618927001953,-41.023468017578125,7.522773742675781,7.937278747558594,0.12225723266601562,0.12797927856445312,0.12511825561523438,True,True,
pair_0023,06,02,02,01,pair_0023_happy,pair_0023_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.388221740722656,-41.36200714111328,-33.26945495605469,-41.31072235107422,7.973785400390625,8.041267395019531,-33.400821685791016,-41.32851028442383,-33.25962448120117,-41.34726333618164,7.9276885986328125,8.087638854980469,0.0460968017578125,0.0463714599609375,0.046234130859375,True,True,
pair_0024,07,01,01,01,pair_0024_happy,pair_0024_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.8228759765625,-40.531822204589844,-33.00188446044922,-40.5400390625,7.708946228027344,7.538154602050781,-32.951873779296875,-40.55377197265625,-32.86546325683594,-40.48988723754883,7.601898193359375,7.624423980712891,0.10704803466796875,0.08626937866210938,0.09665870666503906,True,True,
pair_0025,07,01,02,01,pair_0025_happy,pair_0025_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.9761848449707,-39.93648910522461,-32.880836486816406,-40.105735778808594,6.960304260253906,7.2248992919921875,-32.97848892211914,-39.96006774902344,-32.87760925292969,-40.083683013916016,6.981578826904297,7.206073760986328,-0.021274566650390625,-0.018825531005859375,-0.020050048828125,False,False,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.22462463378906,-40.85307312011719,-33.27455520629883,-41.208255767822266,7.628448486328125,7.9337005615234375,-33.22532653808594,-40.81713104248047,-33.269622802734375,-41.25529479980469,7.591804504394531,7.9856719970703125,0.03664398193359375,0.051971435546875,0.044307708740234375,True,True,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.22462463378906,-40.85307312011719,-33.074249267578125,-40.69562530517578,7.628448486328125,7.621376037597656,-33.197547912597656,-40.80653381347656,-33.094425201416016,-40.758705139160156,7.608985900878906,7.664279937744141,0.01946258544921875,0.042903900146484375,0.031183242797851562,True,True,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.84352111816406,-40.87052536010742,-32.99875259399414,-40.19209289550781,8.02700424194336,7.193340301513672,-32.844337463378906,-40.96046829223633,-32.99583435058594,-40.13526916503906,8.116130828857422,7.139434814453125,-0.0891265869140625,-0.053905487060546875,-0.07151603698730469,False,False,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.813419342041016,-40.48582458496094,-31.81317901611328,-40.74665069580078,7.672405242919922,8.9334716796875,-32.76055145263672,-40.4951171875,-31.853729248046875,-40.740684509277344,7.734565734863281,8.886955261230469,-0.062160491943359375,-0.04651641845703125,-0.05433845520019531,False,False,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.29847717285156,-40.283477783203125,-32.69920349121094,-42.30854415893555,6.9850006103515625,9.60934066772461,-33.25043869018555,-40.006103515625,-32.774383544921875,-42.562042236328125,6.755664825439453,9.78765869140625,0.22933578491210938,0.17831802368164062,0.203826904296875,True,True,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.37982177734375,-40.7568359375,-33.26905059814453,-40.49513244628906,7.37701416015625,7.226081848144531,-33.296722412109375,-40.65196228027344,-33.349021911621094,-40.49742126464844,7.3552398681640625,7.148399353027344,0.0217742919921875,-0.0776824951171875,-0.0279541015625,True,False,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.729461669921875,-40.954811096191406,-32.50407409667969,-39.84821319580078,8.225349426269531,7.344139099121094,-32.74119186401367,-41.01345443725586,-32.49497985839844,-39.782657623291016,8.272262573242188,7.287677764892578,-0.04691314697265625,-0.056461334228515625,-0.05168724060058594,False,False,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.41819763183594,-41.43172836303711,-32.3071174621582,-40.70934295654297,9.013530731201172,8.402225494384766,-32.430992126464844,-40.85512924194336,-32.31086349487305,-41.35023880004883,8.424137115478516,9.039375305175781,0.5893936157226562,0.6371498107910156,0.6132717132568359,True,True,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.84454345703125,-40.36152267456055,-32.80069351196289,-41.139930725097656,7.516979217529297,8.339237213134766,-32.89421844482422,-40.36345291137695,-32.755279541015625,-41.15045166015625,7.469234466552734,8.395172119140625,0.0477447509765625,0.055934906005859375,0.05183982849121094,True,True,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.14391326904297,-41.451942443847656,-33.04698944091797,-41.80598449707031,8.308029174804688,8.758995056152344,-33.11330032348633,-41.38999557495117,-33.085289001464844,-41.873897552490234,8.276695251464844,8.78860855102539,0.03133392333984375,0.029613494873046875,0.030473709106445312,True,True,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_20,17,20,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":20,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.00770568847656,-40.52838897705078,-32.91501998901367,-39.869049072265625,7.520683288574219,6.954029083251953,-33.059017181396484,-40.358985900878906,-32.858489990234375,-40.02391815185547,7.299968719482422,7.165428161621094,0.22071456909179688,0.21139907836914062,0.21605682373046875,True,True,
